mal_id,title_english,title_japanese,title_synonyms,genres_1,genres_2,genres_3,genres_4,genres_5,explicit_genres_1,explicit_genres_2,explicit_genres_3,explicit_genres_4,explicit_genres_5,demographics_1,demographics_2,demographics_3,themes_1,themes_2,themes_3,genres_6,genres_7,genres_8,themes_4
68301,nil,僕の小鳥さん,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
12041,Your Story I've Known,僕の知るあなたの話,/Your Story I Have Known/Sauté d'Oignon/Koe ga Todoku no Nara/If the Voice Reaches/Kami-sama no Me wo Nusunde,Boys Love,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
9643,"You and Me, Etc.",僕らにまつわるエトセトラ,/Bokura ni Matsuwaru Et Cetera/Utsukushii Ashita/Sakura no Junrei/Itsuka Bokura wa,Boys Love,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
990,Brother,BROTHER,nil,Boys Love,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
26324,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
111202,Lookism,외모지상주의,nil,Action,Comedy,Drama,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
7734,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
615,nil,あいこら,/Love & Collage,Comedy,Drama,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,,,,
24705,The Flowers of Evil,惡の華,/Blossom of Evil,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,School,nil,,,,
2149,Wild Ones,アラクレ,nil,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
13872,Baka & Test: Summon the Beasts,バカとテストと召喚獣,/Idiots/Tests/and Summoned Beasts,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
41973,nil,ぼくらのへんたい,/Our Abnormalities/Our Transformations,Boys Love,Drama,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,Psychological,nil,,,,
2977,Quantum Mistake,체인지가이,nil,Action,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
7533,nil,鋼殻のレギオス,/Koukaku no Regios,Fantasy,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
1183,Cross Game,クロスゲーム,nil,Comedy,Drama,Romance,Sports,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
94,D.N. Angel,D・N・ANGEL,/DN Angel/DNAngel/N is for Nishiki/Protecting The Kanno House/Demonen Igen/Ou Magake Again/OumagaAGAIN,Comedy,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
12471,nil,大長編ドラえもん,/Doraemon Long Stories/The Adventure of Doraemon,Adventure,Comedy,Fantasy,Sci-Fi,Slice of Life,nil,nil,nil,nil,nil,Kids,nil,nil,nil,nil,nil,,,,
6140,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
21658,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
10884,Ace of the Diamond,ダイヤのA〈エース〉,/Daiya no Ace/Ace of Diamond,Comedy,Sports,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
871,nil,DRAGON QUEST -ダイの大冒険-,/Dragon Quest: Dai no Daiboken/Dragon Quest: Dai's Adventure/Dragon Quest: Great Adventure of Dai/Dragon Quest: The Adventure of Dai,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
308,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
350,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
332,Gravitation,グラビテーション,nil,Boys Love,Comedy,Drama,Romance,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,Music,nil,nil,,,,
22143,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1660,Twinkle Stars,星は歌う,/Star Sings/Twinkle Stars Like Singing A Song,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
585,Wandering Son,放浪息子,/The Transient Son,Drama,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Gender Bender,School,nil,,,,
14923,nil,いちばんうしろの大魔王,/Ichiban Ushiro no Dai Maoh,Action,Comedy,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,Ecchi,,,
1297,nil,医龍-Team Medical Dragon-,nil,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
3523,Itazura na Kiss,イタズラなKiss,/It Started With a Kiss/Teasing Kiss/Mischievous Kiss/Boku ga Naku/Pink no Yuki ga Futtara,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
5272,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3820,Death God's Lover - The chain of destiny which tied together-,死神ラヴァーズ,nil,Drama,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
12064,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
3329,Venus Capriccio,ヴィーナス綺想曲,/Venus Kisoukyoku,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
37231,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
430,Suzuka,涼風,/Love Mate/Suzukaze,Comedy,Drama,Romance,Sports,Ecchi,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
75991,nil,ハレ婚。,/Harekon.,Comedy,Drama,Romance,Erotica,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,nil,nil,,,,
52257,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1458,nil,ゴールデンボーイ,nil,Adventure,Comedy,Romance,Slice of Life,Ecchi,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,nil,nil,,,,
131403,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
678,Sensual Phrase,快感♥フレーズ,/Ecstasy Phrase,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
3565,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
13188,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
131706,Demon Slayer: Kimetsu no Yaiba - Stories of Water and Flame,鬼滅の刃 外伝,/Kimetsu no Yaiba: Tomioka Giyuu Gaiden/Kimetsu no Yaiba: Rengoku Kyoujurou Gaiden/Kimetsu no Aima!,Action,Adventure,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Demons,Historical,nil,,,,
1351,nil,switch [ スイッチ ],/[switch]/Drug Hunter,Action,Drama,Mystery,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Police,nil,nil,,,,
128231,Weak Hero,약한영웅,/Yakhan Yeong-ung,Action,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
130832,Your Throne,하루만 네가 되고 싶어,/I Want to Be You/Just For A Day/Haruman Nega Doego Sipeo,Drama,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
103144,Reincarnated as a Sword,転生したら剣でした,/TenKen/I was a Sword when I Reincarnated,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
105747,Campfire Cooking in Another World with my Absurd Skill,とんでもスキルで異世界放浪メシ,/Regarding the Display of an Outrageous Skill Which Has Incredible Powers,Adventure,Comedy,Fantasy,Gourmet,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
105366,nil,ヤンキーは異世界で精霊に愛されます。,/Yankee Is Loved by a Spirit in a Different World,Action,Comedy,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
27629,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
54817,nil,彼女になる日,/Becoming a Girl One Day,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,Gender Bender,nil,nil,,,,
14855,nil,17歳,/PS I Love You/Koibana/Happy Honey,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
677,nil,悪魔なエロス,/Virgin Crisis/Satanic Honey/Satanic Cohabitation,Drama,Fantasy,Mystery,Romance,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
17596,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
17963,nil,君のせい,nil,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
100418,What if I said I love you.,君は、オレが好きだって言ったらどんな顔するだろう。,/Sentimental Shounen A/Bokura no Himitsu wo Kaihou shiyou ka,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
57961,nil,胸が鳴るのは君のせい,/Bye Bye Regret/Koisuru Usotsuki,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
31857,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
34091,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
15118,nil,ヴィーナスにあらず,/I'm no Venus/Blanc Marie/Biyaku/Aphrodesiac/Kobi Kusuri/Blanc Marié,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Josei,nil,nil,nil,nil,nil,,,,
124845,Sweet Home,스위트 홈,nil,Action,Drama,Horror,Suspense,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
134744,The Legend of the Northern Blade,북검전기,/Buk-geomjeon-gi,Action,Adventure,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Martial Arts,nil,nil,,,,
123699,Death Note: Special One-Shot,DEATH NOTE 特別読切,nil,Drama,Mystery,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Psychological,nil,nil,,,,
123475,The Remarried Empress,재혼 황후,/Jaehon Hwanghu,Drama,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
59961,Aoharu x Machine Gun,青春×機関銃,/Seishun x Kikanjuu/Blue Spring x Machine Gun,Action,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
119152,Chillin' in Another World with Level 2 Super Cheat Powers,Lv2からチートだった元勇者候補のまったり異世界ライフ,/Chillin Different World Life of the Ex-Brave Candidate was Cheat from Lv2,Adventure,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
117886,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,世界最高の暗殺者、異世界貴族に転生する,/The World's Best Assassin/to Reincarnate in a Different World Aristocrat,Action,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
74955,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
100127,"If It's for My Daughter, I'd Even Defeat a Demon Lord",うちの娘の為ならば、俺はもしかしたら魔王も倒せるかもしれない。,/For my daughter/I might defeat even the archenemy./Uchi no Musume no Tame naraba/Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.,Fantasy,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
23355,nil,BLEACH the unforgivens,/Bleach: Imaginary Number 01/Bleach: Hell Chapter Special/Bleach Hell Arc Special/Bleach: Jigoku-hen Special - The Unforgivens,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
114760,nil,食戟のサンジ,/Food Wars! Shokugeki no Sanji,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
12760,nil,タイヨウのうた,/A Song to the Sun,Drama,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Josei,nil,nil,nil,nil,nil,,,,
21614,Blood Lad,ブラッドラッド,nil,Action,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Demons,Vampire,nil,,,,
25646,nil,かむかむバニラ！,/Come & Wild Vanilla,Comedy,Drama,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Harem,nil,nil,,,,
25547,"So, I Can't Play H!",だから僕は、Hができない。,nil,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,nil,nil,,,,
24275,nil,こいもく,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
20599,nil,真剣で私に恋しなさい！,/Shinken de Watashi ni Koi Shinasai/Majikoi,Action,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Harem,School,nil,,,,
23602,nil,最近、妹のようすがちょっとおかしいんだが。,/Recently/My Sister Is Unusual./Lately/My Little Sister Has Been a Bit Strange/ImoCho.,Comedy,Drama,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
26651,nil,サイトーくんは超能力者(エスパー)らしい,/Saitou-kun wa Chounouryokusha Rashii/Saito-kun wa Esper Rashii,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
873,Sekirei,セキレイ,/Sekirei: Kanojo no Inai 365-nichi no Koto/Sekirei: About 365 Days Without a Girlfriend,Action,Comedy,Romance,Supernatural,Ecchi,nil,nil,nil,nil,nil,Seinen,nil,nil,Game,Harem,Super Power,,,,
16572,Shaman King: Flowers,シャーマンキングFLOWERS,nil,Action,Adventure,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
48151,World Trigger,ワールドトリガー,nil,Action,Sci-Fi,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
30961,nil,BLOOD PARADE,nil,Action,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Vampire,nil,nil,,,,
107948,My Solo Exchange Diary,一人交換日記,/Exchange Diaries by Myself/Chika-chan no Yuuutsu,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
68831,Heaven of School Caste,カーストヘヴン,nil,Boys Love,Drama,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
769,Finder Series,ファインダーシリーズ,/Finder no Hyouteki/Finder no Ori/Finder no Sekiyoku/Love Prize/Love Surprise/Target in the Finder/One Wing/Baked Sweet Glasses/Risky Society - God Bless My Justice/Love Lesson/Koi wo Suru Shokubutsu/You're My Loveprize in Viewfinder,Action,Boys Love,Drama,Erotica,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
70801,Dead Dead Demon's Dededede Destruction,デッドデッドデーモンズデデデデデストラクション,/Honobono Fuufu,Comedy,Drama,Sci-Fi,Slice of Life,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
44753,nil,血玉樹,/Blood-bubble Bushes/Unbearable Labyrinth/Sword of the Re-animator/The Will/The Bridge/Demonology/The Conversation Room,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
44745,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
44751,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
44767,nil,伊藤潤二恐怖マンガCOLLECTION⑮ 死びとの恋わずらい,/Lovesick Dead/The Beautiful Youth of the Intersections/Yotsutsuji no Bishounen/The Anxious Woman/Nayamu Onna/Shadows/Kage/Screams in the Night/Zekkyou no Yoru/The Horror World of Junji,Drama,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,Psychological,nil,nil,,,,
512,Samurai Champloo,サムライチャンプルー,nil,Action,Adventure,Comedy,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
3126,Voices in the Dark,闇の声,/Chi wo Susuru Yami/Golden Time no Yuurei/Gouon/Obake Yashiki no Nazo/Glyceride/Jibakusha/Shikeishuu no Yobirin/The Dark Drinks Blood/Ghosts of Golden Time/Roar of Ages/Secret of the Haunted Mansion/The Earthbound/Dead Man Calling,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
44929,Scum's Wish,クズの本懐,/Nyan Nyan Prelude/Serenade/Oratorio/Cantata/Andante/Kuzu no Honkai Décor,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
130,Clamp School Detectives,CLAMP学園探偵団,/Clamp Campus Detectives,Comedy,Mystery,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
923,From Far Away,彼方から,/From the Other Side,Adventure,Fantasy,Romance,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,Demons,nil,nil,,,,
121597,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
120367,nil,ふたり明日もそれなりに,/The Two Gets by Tomorrow Too/More or Less,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
117207,nil,仄見える少年,/The Faintly Visible Boy,Action,Horror,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
23217,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
36041,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1045,Knights of the Zodiac,聖闘士星矢,/Zodiac Knights,Action,Adventure,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
63845,High-rise Invasion,天空侵犯,/Sky-High Survival/Sky Violation,Action,Horror,Mystery,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
54325,nil,Wallman-ウォールマン-,nil,Action,Slice of Life,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
17518,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
28208,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1541,nil,告白 -コンフェッション-,/Kokuhaku,Drama,Suspense,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
881,Cross Epoch,CROSS EPOCH クロス エポック,nil,Adventure,Comedy,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,Super Power,nil,nil,,,,
36277,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
20597,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
36413,Hinamatsuri,ヒナまつり,/Hina Festival,Comedy,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
348,Genshiken,げんしけん,/The Society for the Study of Modern Visual Culture/Genshiken Nidaime/Genshiken: Second Season,Comedy,Drama,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,School,nil,nil,,,,
35779,nil,こみっく☆すたじお,nil,Comedy,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
41687,nil,男子トイレで待ち合わせ 水あさと短編集,/Mizu Asato Tanpenshuu/Short Stories/Immote/Sekai no Owari no Kyoushitsu/Kimi to Rumba wo Odoritai/Kimi tte Donna Nioi nano?/Denki-gai no Honya-san Bangai-hen: Mikan Books no Hitobito/What do you smell like?,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Doujinshi,School,nil,,,,
3237,nil,風の聖痕 紅炎の御子,/Kaze no Seikon/Stigma of the Wind,Action,Comedy,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
40475,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1110,Happy Cafe,幸福喫茶3丁目,/Shiawase Kissa Sanchoume/Suitei Seinen Shoujo/Hana to Ageha/Natsu/Number One DX/Sora no Namae,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
86891,nil,盘龙,/Coiling Dragon,Action,Adventure,Fantasy,Supernatural,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
63535,Sweetness and Lightning,甘々と稲妻,nil,Comedy,Gourmet,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,nil,nil,nil,,,,
35733,nil,あの日見た花の名前を僕達はまだ知らない。,/AnoHana/We Still Don't Know the Name of the Flower We Saw That Day,Drama,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
118873,That's My Atypical Girl,アスペル・カノジョ,/Days with a Girl,Drama,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Psychological,nil,nil,,,,
1479,nil,ブルー ヘヴン,/Route 69,Action,nil,nil,nil,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Psychological,nil,nil,,,,
1875,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
127775,nil,シンデレラは探さない。,nil,Comedy,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
1217,nil,CROSS OVER,/Crossover/X Over/Xover/Cross+Over,Comedy,Sports,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
1796,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
121888,nil,ファイナルガール,nil,Action,Comedy,Horror,Ecchi,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,nil,nil,nil,,,,
89467,nil,ひとりぼっちの○○生活,/Hitoribocchi no Marumaru Seikatsu/Hitori Bocchi's ○○ Lifestyle,Comedy,Slice of Life,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
41629,nil,氷菓,/Hyoka,Drama,Mystery,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
190,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
124940,"Girlfriend, Girlfriend",カノジョも彼女,nil,Comedy,Romance,Slice of Life,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
93932,I'm in Love and It's the End of the World,地球のおわりは恋のはじまり,/End of the Earth is Beginning of Love,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
26133,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
100249,nil,初恋,/First Love/Yorimichi/Detour,Boys Love,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
69211,nil,君がいなきゃダメって言って,/It's Not Good If You're Not Here./Kimi ga Inakya Damette Itte/Say You Can't Be Without Me/KimiDame,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
47977,The Demon Prince of Momochi House,百千さん家のあやかし王子,nil,Fantasy,Romance,Supernatural,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,nil,nil,nil,,,,
5158,nil,モノノ怪,nil,Fantasy,Horror,Mystery,Supernatural,nil,nil,nil,nil,nil,nil,Seinen,nil,nil,Demons,Historical,nil,,,,
39067,nil,泣かんもん!,/Crybaby/Don't Cry!/Don't Cry Anymore!,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shoujo,nil,nil,School,nil,nil,,,,
58193,nil,俺コイ!! 俺物語×ニセコイ!!,/Ore x Koi!!/Ore Monogatari x Nisekoi Crossover/Orekoi!!,Comedy,Drama,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
120716,I Can't Believe I Slept With You!,一度だけでも、後悔してます。,/Even If It Was Just Once/I Regret It,Comedy,Girls Love,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
110889,nil,おとこのこ妻,/My Wife Is a Man,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,Gender Bender,nil,nil,,,,
115029,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
37975,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,,,,
84803,nil,辻浦さんとチュパカブラ,/Unidentified Mysterious Girl,Comedy,Romance,nil,nil,nil,nil,nil,nil,nil,nil,Shounen,nil,nil,School,nil,nil,,,,
1121,nil,언밸런스×2,/Unbalance x Unbalance/UnbalanceX2/UxU,Drama,Romance,Ecchi,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,School,nil,nil,,,,
